ms_since_boot,temp_C,press_Pa # long run op 4 sept
2883102,24.94,1411.81
2883913,24.94,1411.82
2884724,24.94,1411.82
2885536,24.94,1411.81
2886350,24.94,1411.82
2887162,24.94,1411.80
2887973,24.94,1411.80
2888785,24.94,1411.80
2889596,24.94,1411.81
2890407,24.94,1411.81
2891219,24.94,1411.79
2892030,24.94,1411.77
2892841,24.94,1411.76
2893653,24.94,1411.81
2894464,25.00,1411.79
2895276,24.94,1411.80
2896087,24.94,1411.80
2896898,24.94,1411.79
2897710,24.94,1411.79
2898521,24.94,1411.82
2899332,24.94,1411.79
2900144,24.94,1411.82
2900955,24.94,1411.80
2901766,24.94,1411.76
2902578,24.94,1411.81
2903389,24.94,1411.75
2904204,24.94,1411.78
2905015,24.94,1411.81
2905826,24.94,1411.79
2906638,24.94,1411.78
2907449,24.94,1411.81
2908261,24.94,1411.80
2909072,24.94,1411.82
2909883,24.94,1411.77
2910695,24.94,1411.79
2911506,24.94,1411.78
2912318,24.94,1411.75
2913129,24.94,1411.73
2913940,24.94,1411.77
2914752,24.94,1411.77
2915563,24.94,1411.78
2916375,24.94,1411.74
2917186,24.94,1411.79
2917997,24.94,1411.70
2918809,24.94,1411.75
2919620,24.94,1411.78
2920432,24.94,1411.79
2921243,24.94,1411.77
2922058,24.94,1411.75
2922869,24.94,1411.78
2923680,24.94,1411.81
2924492,24.94,1411.78
2925303,24.94,1411.72
2926114,24.94,1411.79
2926926,24.94,1411.73
2927737,24.94,1411.76
2928548,24.94,1411.76
2929360,24.94,1411.73
2930171,24.94,1411.80
2930982,24.94,1411.77
2931793,24.94,1411.78
2932604,24.94,1411.79
2933416,24.94,1411.75
2934227,24.94,1411.74
2935038,24.94,1411.76
2935849,24.94,1411.73
2936661,24.94,1411.69
2937472,24.94,1411.73
2938283,24.94,1411.77
2939095,24.94,1411.77
2939906,24.94,1411.73
2940721,24.94,1411.77
2941532,24.94,1411.75
2942344,24.94,1411.77
2943155,24.94,1411.75
2943967,24.94,1411.75
2944778,24.94,1411.73
2945590,24.94,1411.75
2946402,24.94,1411.75
2947213,24.94,1411.77
2948025,24.94,1411.70
2948836,24.94,1411.76
2949648,24.94,1411.73
2950459,24.94,1411.77
2951271,24.94,1411.71
2952082,24.94,1411.75
2952894,24.94,1411.75
2953705,24.94,1411.67
2954517,24.94,1411.71
2955329,24.94,1411.69
2956140,24.94,1411.68
2956952,24.94,1411.69
2957763,24.94,1411.70
2958579,24.94,1411.72
2959390,24.94,1411.77
2960202,24.94,1411.71
2961013,24.94,1411.75
2961825,24.94,1411.70
2962636,24.94,1411.72
2963448,24.94,1411.74
2964260,24.94,1411.72
2965071,24.94,1411.68
2965883,24.94,1411.72
2966695,24.94,1411.75
2967506,24.94,1411.72
2968318,24.94,1411.70
2969130,24.94,1411.68
2969941,24.94,1411.71
2970753,24.94,1411.71
2971565,24.94,1411.75
2972376,24.94,1411.70
2973188,24.94,1411.70
2974000,24.94,1411.71
2974811,24.94,1411.74
2975623,24.94,1411.69
2976438,24.94,1411.69
2977250,24.94,1411.69
2978062,24.94,1411.71
2978873,24.94,1411.67
2979685,24.94,1411.70
2980497,24.94,1411.69
2981308,24.94,1411.70
2982120,24.94,1411.69
2982932,24.94,1411.72
2983743,24.94,1411.71
2984555,24.94,1411.71
2985367,24.94,1411.73
2986178,24.94,1411.68
2986990,24.94,1411.72
2987802,24.94,1411.68
2988613,24.94,1411.68
2989425,24.94,1411.71
2990237,24.94,1411.69
2991048,24.94,1411.69
2991860,24.94,1411.69
2992672,24.94,1411.68
2993483,24.94,1411.71
2994295,24.94,1411.69
2995104,24.94,1411.72
2995916,24.94,1411.71
2996727,24.94,1411.71
2997539,24.94,1411.67
2998351,24.94,1411.71
2999162,24.94,1411.69
2999974,24.94,1411.70
3000786,24.94,1411.71
3001597,24.94,1411.68
3002409,24.94,1411.68
3003221,24.94,1411.74
3004032,24.94,1411.64
3004844,24.94,1411.68
3005656,24.94,1411.66
3006467,24.94,1411.69
3007279,24.94,1411.72
3008091,24.94,1411.69
3008902,24.94,1411.68
3009714,24.94,1411.67
3010526,24.94,1411.68
3011337,24.94,1411.71
3012149,24.94,1411.71
3012964,24.94,1411.68
3013776,24.94,1411.71
3014588,24.94,1411.73
3015399,24.94,1411.71
3016211,24.94,1411.69
3017023,24.94,1411.74
3017834,24.94,1411.69
3018646,24.94,1411.65
3019458,24.94,1411.70
3020269,24.94,1411.69
3021081,24.94,1411.71
3021893,24.94,1411.69
3022704,24.94,1411.67
3023516,24.94,1411.69
3024327,24.94,1411.69
3025139,24.94,1411.73
3025950,24.94,1411.69
3026762,24.94,1411.67
3027574,24.94,1411.66
3028385,24.94,1411.69
3029197,24.94,1411.67
3030008,24.94,1411.69
3030823,24.94,1411.67
3031635,24.94,1411.67
3032447,24.94,1411.68
3033258,24.94,1411.68
3034070,24.94,1411.71
3034881,24.94,1411.70
3035693,24.94,1411.67
3036504,24.94,1411.66
3037316,24.94,1411.70
3038128,24.94,1411.64
3038939,24.94,1411.68
3039751,24.94,1411.69
3040563,24.94,1411.68
3041374,24.94,1411.65
3042186,24.94,1411.68
3042998,24.94,1411.69
3043809,24.94,1411.67
3044621,24.94,1411.69
3045433,24.94,1411.64
3046244,24.94,1411.67
3047056,24.94,1411.68
3047868,24.94,1411.68
3048683,24.94,1411.71
3049494,24.94,1411.71
3050306,24.94,1411.67
3051118,24.94,1411.67
3051929,24.94,1411.70
3052741,24.94,1411.66
3053553,24.94,1411.64
3054364,24.94,1411.70
3055176,24.94,1411.65
3055987,24.94,1411.69
3056799,24.94,1411.65
3057611,24.94,1411.69
3058422,24.94,1411.63
3059234,24.94,1411.64
3060046,24.94,1411.69
3060857,24.94,1411.68
3061669,24.94,1411.69
3062481,24.94,1411.69
3063292,24.94,1411.64
3064104,24.94,1411.64
3064916,24.94,1411.70
3065727,24.94,1411.66
3066539,24.94,1411.69
3067354,24.94,1411.63
3068166,24.94,1411.65
3068977,24.94,1411.72
3069789,24.94,1411.64
3070600,24.94,1411.65
3071412,24.94,1411.61
3072224,24.94,1411.67
3073035,24.94,1411.64
3073847,24.94,1411.70
3074658,24.94,1411.67
3075470,24.94,1411.69
3076282,24.94,1411.65
3077093,24.94,1411.66
3077905,24.94,1411.66
3078716,24.94,1411.68
3079528,24.87,1411.67
3080340,24.94,1411.67
3081151,24.87,1411.66
3081963,24.94,1411.69
3082774,24.94,1411.66
3083586,24.94,1411.66
3084397,24.87,1411.66
3085212,24.94,1411.68
3086022,24.94,1411.62
3086833,24.87,1411.61
3087643,24.94,1411.66
3088454,24.94,1411.64
3089264,24.94,1411.66
3090075,24.87,1411.65
3090885,24.94,1411.68
3091696,24.94,1411.62
3092506,24.87,1411.66
3093317,24.94,1411.65
3094127,24.94,1411.63
3094938,24.94,1411.67
3095748,24.94,1411.64
3096559,24.87,1411.66
3097369,24.94,1411.64
3098180,24.94,1411.61
3098990,24.87,1411.66
3099801,24.94,1411.65
3100611,24.94,1411.64
3101422,24.94,1411.66
3102232,24.87,1411.64
3103046,24.94,1411.64
3103856,24.94,1411.66
3104667,24.94,1411.65
3105477,24.94,1411.63
3106288,24.94,1411.64
3107098,24.94,1411.64
3107909,24.94,1411.66
3108720,24.87,1411.67
3109530,24.94,1411.64
3110341,24.87,1411.64
3111151,24.94,1411.67
3111962,24.94,1411.68
3112773,24.94,1411.63
3113583,24.94,1411.62
3114394,24.87,1411.67
3115204,24.94,1411.62
3116015,24.94,1411.65
3116826,24.87,1411.65
3117636,24.94,1411.63
3118447,24.94,1411.61
3119257,24.94,1411.65
3120068,24.87,1411.62
3120882,24.94,1411.64
3121692,24.94,1411.65
3122503,24.94,1411.64
3123313,24.94,1411.65
3124124,24.94,1411.64
3124935,24.87,1411.66
3125745,24.87,1411.59
3126556,24.87,1411.65
3127366,24.87,1411.64
3128177,24.94,1411.66
3128988,24.94,1411.67
3129798,24.94,1411.64
3130609,24.87,1411.60
3131419,24.87,1411.65
3132230,24.94,1411.61
3133041,24.87,1411.59
3133851,24.87,1411.65
3134662,24.87,1411.62
3135472,24.87,1411.62
3136283,24.94,1411.64
3137094,24.94,1411.64
3137904,24.94,1411.66
3138715,24.94,1411.60
3139528,24.94,1411.66
3140339,24.94,1411.62
3141149,24.87,1411.67
3141960,24.87,1411.61
3142771,24.87,1411.60
3143581,24.87,1411.61
3144392,24.94,1411.66
3145202,24.87,1411.65
3146013,24.94,1411.67
3146824,24.94,1411.64
3147634,24.94,1411.63
3148445,24.94,1411.62
3149255,24.94,1411.65
3150066,24.87,1411.59
3150877,24.94,1411.61
3151687,24.87,1411.64
3152498,24.87,1411.60
3153308,24.94,1411.62
3154119,24.94,1411.62
3154930,24.94,1411.62
3155740,24.94,1411.68
3156551,24.87,1411.66
3157364,24.94,1411.63
3158175,24.94,1411.63
3158986,24.94,1411.66
3159796,24.94,1411.61
3160607,24.94,1411.63
3161417,24.94,1411.65
3162228,24.87,1411.61
3163039,24.94,1411.63
3163849,24.94,1411.61
3164660,24.94,1411.64
3165470,24.94,1411.63
3166281,24.94,1411.59
3167092,24.94,1411.63
3167902,24.87,1411.66
3168713,24.94,1411.59
3169523,24.94,1411.66
3170334,24.94,1411.62
3171145,24.94,1411.61
3171955,24.94,1411.68
3172766,24.87,1411.63
3173576,24.87,1411.63
3174387,24.87,1411.60
3175201,24.94,1411.62
3176011,24.87,1411.68
3176822,24.87,1411.59
3177632,24.94,1411.66
3178443,24.94,1411.64
3179253,24.87,1411.58
3180064,24.94,1411.66
3180874,24.94,1411.64
3181685,24.94,1411.65
3182495,24.94,1411.64
3183306,24.94,1411.64
3184116,24.94,1411.60
3184927,24.87,1411.67
3185737,24.94,1411.63
3186548,24.94,1411.64
3187358,24.87,1411.65
3188169,24.94,1411.64
3188979,24.94,1411.62
3189790,24.94,1411.60
3190600,24.94,1411.62
3191411,24.94,1411.65
3192221,24.94,1411.62
3193035,24.94,1411.62
3193845,24.94,1411.63
3194656,24.94,1411.62
3195466,24.94,1411.63
3196277,24.87,1411.63
3197088,24.87,1411.70
3197898,24.94,1411.61
3198709,24.94,1411.62
3199519,24.94,1411.63
3200330,24.94,1411.61
3201140,24.94,1411.66
3201951,24.87,1411.66
3202762,24.87,1411.66
3203572,24.94,1411.62
3204383,24.94,1411.63
3205193,24.94,1411.62
3206004,24.87,1411.67
3206814,24.87,1411.65
3207625,24.94,1411.65
3208435,24.94,1411.65
3209246,24.87,1411.65
3210056,24.94,1411.65
3210867,24.94,1411.64
3211680,24.87,1411.60
3212491,24.87,1411.60
3213302,24.94,1411.60
3214112,24.94,1411.60
3214923,24.94,1411.63
3215733,24.94,1411.66
3216544,24.87,1411.64
3217354,24.87,1411.56
3218165,24.87,1411.58
3218975,24.87,1411.63
3219786,24.94,1411.63
3220596,24.87,1411.63
3221407,24.94,1411.65
3222217,24.94,1411.63
3223028,24.87,1411.63
3223838,24.94,1411.61
3224649,24.94,1411.62
3225459,24.94,1411.63
3226270,24.94,1411.64
3227080,24.87,1411.65
3227891,24.87,1411.66
3228701,24.87,1411.63
3229515,24.87,1411.67
3230326,24.94,1411.66
3231136,24.94,1411.63
3231947,24.87,1411.62
3232758,24.87,1411.64
3233569,24.94,1411.67
3234379,24.94,1411.64
3235190,24.94,1411.59
3236001,24.94,1411.60
3236811,24.94,1411.60
3237622,24.94,1411.62
3238433,24.94,1411.61
3239244,24.94,1411.69
3240054,24.87,1411.62
3240865,24.94,1411.64
3241676,24.87,1411.62
3242487,24.87,1411.65
3243297,24.94,1411.61
3244108,24.94,1411.65
3244919,24.94,1411.61
3245730,24.87,1411.61
3246540,24.94,1411.63
3247354,24.94,1411.64
3248165,24.94,1411.64
3248976,24.87,1411.61
3249787,24.94,1411.63
3250598,24.94,1411.61
3251408,24.94,1411.64
3252219,24.94,1411.62
3253030,24.94,1411.61
3253841,24.94,1411.61
3254652,24.87,1411.61
3255462,24.94,1411.65
3256273,24.87,1411.61
3257084,24.87,1411.61
3257895,24.87,1411.58
3258706,24.87,1411.59
3259517,24.87,1411.63
3260327,24.87,1411.66
3261138,24.87,1411.63
3261949,24.87,1411.62
3262760,24.87,1411.62
3263571,24.94,1411.64
3264382,24.94,1411.64
3265196,24.87,1411.62
3266006,24.94,1411.67
3266817,24.94,1411.60
3267628,24.94,1411.63
3268439,24.87,1411.59
3269250,24.87,1411.65
3270061,24.94,1411.63
3270871,24.94,1411.59
3271682,24.87,1411.65
3272493,24.87,1411.63
3273304,24.94,1411.62
3274115,24.94,1411.69
3274926,24.94,1411.63
3275737,24.94,1411.63
3276548,24.94,1411.61
3277358,24.87,1411.62
3278169,24.87,1411.66
3278980,24.87,1411.60
3279791,24.94,1411.62
3280602,24.87,1411.62
3281413,24.94,1411.59
3282224,24.87,1411.67
3283034,24.87,1411.64
3283848,24.94,1411.64
3284659,24.94,1411.64
3285470,24.87,1411.61
3286281,24.94,1411.59
3287092,24.94,1411.65
3287903,24.87,1411.62
3288714,24.87,1411.61
3289525,24.94,1411.64
3290335,24.94,1411.60
3291146,24.94,1411.61
3291957,24.94,1411.63
3292768,24.94,1411.59
3293579,24.94,1411.61
3294390,24.94,1411.65
3295201,24.87,1411.63
3296011,24.87,1411.64
3296822,24.94,1411.60
3297633,24.94,1411.62
3298444,24.94,1411.58
3299255,24.94,1411.62
3300066,24.94,1411.62
3300877,24.94,1411.62
3301691,24.87,1411.61
3302502,24.87,1411.64
3303312,24.94,1411.64
3304123,24.87,1411.64
3304934,24.87,1411.65
3305745,24.87,1411.60
3306556,24.87,1411.64
3307367,24.94,1411.61
3308178,24.94,1411.60
3308988,24.87,1411.59
3309799,24.87,1411.63
3310610,24.87,1411.69
3311421,24.94,1411.62
3312232,24.87,1411.62
3313043,24.94,1411.65
3313854,24.94,1411.63
3314664,24.94,1411.58
3315475,24.94,1411.65
3316286,24.94,1411.59
3317097,24.94,1411.64
3317908,24.94,1411.64
3318719,24.94,1411.63
3319533,24.94,1411.65
3320344,24.94,1411.63
3321154,24.94,1411.64
3321965,24.87,1411.63
3322776,24.94,1411.61
3323587,24.87,1411.65
3324398,24.94,1411.68
3325209,24.87,1411.59
3326020,24.94,1411.61
3326831,24.94,1411.62
3327650,24.87,1411.64
3328461,24.87,1411.67
3329272,24.87,1411.64
3330082,24.87,1411.63
3330893,24.87,1411.63
3331704,24.94,1411.65
3332515,24.87,1411.67
3333325,24.87,1411.65
3334136,24.94,1411.61
3334947,24.94,1411.64
3335758,24.94,1411.64
3336568,24.94,1411.66
3337382,24.94,1411.63
3338193,24.94,1411.63
3339004,24.94,1411.68
3339814,24.94,1411.59
3340625,24.94,1411.65
3341436,24.94,1411.62
3342247,24.94,1411.63
3343058,24.94,1411.62
3343868,24.94,1411.62
3344679,24.94,1411.61
3345490,24.94,1411.61
3346301,24.87,1411.65
3347112,24.87,1411.65
3347923,24.94,1411.61
3348734,24.94,1411.63
3349544,24.87,1411.60
3350355,24.94,1411.60
3351166,24.94,1411.64
3351977,24.94,1411.65
3352788,24.87,1411.64
3353599,24.94,1411.61
3354410,24.94,1411.67
3355220,24.87,1411.66
3356034,24.94,1411.65
3356845,24.94,1411.69
3357656,24.94,1411.66
3358467,24.94,1411.62
3359277,24.94,1411.62
3360088,24.94,1411.68
3360899,24.94,1411.60
3361709,24.94,1411.60
3362520,24.87,1411.65
3363331,24.87,1411.62
3364142,24.94,1411.66
3364952,24.87,1411.66
3365763,24.94,1411.62
3366574,24.87,1411.61
3367385,24.94,1411.64
3368196,24.94,1411.63
3369006,24.94,1411.63
3369817,24.87,1411.59
3370628,24.87,1411.65
3371439,24.87,1411.63
3372250,24.94,1411.65
3373060,24.87,1411.62
3373874,24.87,1411.67
3374685,24.94,1411.65
3375497,24.94,1411.61
3376308,24.94,1411.67
3377119,24.94,1411.63
3377930,24.94,1411.65
3378741,24.94,1411.63
3379552,24.94,1411.61
3380363,24.94,1411.68
3381174,24.94,1411.59
3381985,24.94,1411.69
3382796,24.87,1411.62
3383608,24.94,1411.66
3384419,24.94,1411.65
3385230,24.94,1411.63
3386041,24.94,1411.65
3386852,24.94,1411.67
3387663,24.87,1411.67
3388474,24.94,1411.61
3389285,24.87,1411.66
3390096,24.94,1411.62
3390907,24.94,1411.63
3391721,24.94,1411.60
3392532,24.94,1411.65
3393343,24.94,1411.61
3394154,24.94,1411.66
3394965,24.94,1411.62
3395777,24.87,1411.64
3396588,24.94,1411.63
3397399,24.87,1411.61
3398210,24.94,1411.66
3399021,24.87,1411.66
3399832,24.87,1411.67
3400643,24.87,1411.67
3401455,24.94,1411.61
3402266,24.94,1411.65
3403077,24.94,1411.63
3403888,24.87,1411.66
3404699,24.94,1411.64
3405510,24.87,1411.62
3406321,24.94,1411.65
3407132,24.94,1411.67
3407943,24.94,1411.68
3408754,24.87,1411.67
3409566,24.87,1411.65
3410374,24.94,1411.62
3411185,24.87,1411.64
3411997,24.87,1411.66
3412808,24.87,1411.64
3413619,24.94,1411.65
3414430,24.87,1411.63
3415241,24.94,1411.63
3416052,24.94,1411.69
3416864,24.94,1411.66
3417675,24.94,1411.65
3418486,24.94,1411.66
3419297,24.94,1411.66
3420108,24.87,1411.65
3420919,24.94,1411.63
3421730,24.87,1411.61
3422541,24.94,1411.65
3423352,24.94,1411.62
3424164,24.94,1411.65
3424975,24.94,1411.69
3425786,24.87,1411.60
3426597,24.94,1411.60
3427408,24.87,1411.64
3428223,24.87,1411.63
3429034,24.94,1411.64
3429845,24.94,1411.60
3430656,24.94,1411.61
3431467,24.87,1411.67
3432278,24.94,1411.66
3433090,24.94,1411.65
3433901,24.94,1411.64
3434712,24.87,1411.66
3435523,24.94,1411.66
3436334,24.94,1411.64
3437145,24.94,1411.61
3437957,24.94,1411.66
3438768,24.94,1411.64
3439579,24.87,1411.64
3440390,24.94,1411.66
3441201,24.94,1411.62
3442012,24.94,1411.67
3442824,24.87,1411.62
3443635,24.94,1411.69
3444446,24.94,1411.68
3445257,24.87,1411.68
3446071,24.94,1411.63
3446883,24.94,1411.64
3447694,24.94,1411.63
3448505,24.94,1411.61
3449316,24.87,1411.64
3450127,24.94,1411.61
3450938,24.94,1411.66
3451750,24.94,1411.65
3452561,24.94,1411.62
3453372,24.87,1411.66
3454183,24.87,1411.61
3454994,24.87,1411.64
3455805,24.94,1411.65
3456617,24.94,1411.64
3457428,24.94,1411.64
3458239,24.94,1411.65
3459050,24.94,1411.63
3459861,24.94,1411.61
3460672,24.94,1411.62
3461484,24.87,1411.63
3462295,24.94,1411.61
3463106,24.94,1411.63
3463920,24.94,1411.66
3464731,24.94,1411.61
3465543,24.87,1411.63
3466354,24.94,1411.62
3467165,24.94,1411.65
3467976,24.94,1411.66
3468787,24.94,1411.65
3469598,24.94,1411.66
3470410,24.94,1411.66
3471221,24.87,1411.65
3472032,24.94,1411.66
3472843,24.87,1411.58
3473654,24.94,1411.66
3474465,24.94,1411.69
3475277,24.87,1411.62
3476088,24.94,1411.61
3476899,24.94,1411.65
3477710,24.94,1411.63
3478521,24.94,1411.64
3479332,24.94,1411.62
3480144,24.87,1411.61
3480955,24.94,1411.60
3481766,24.94,1411.65
3482580,24.94,1411.65
3483391,24.94,1411.66
3484202,24.94,1411.64
3485013,24.94,1411.63
3485824,24.94,1411.62
3486636,24.94,1411.62
3487447,24.87,1411.61
3488258,24.94,1411.68
3489069,24.87,1411.63
3489880,24.87,1411.64
3490691,24.94,1411.62
3491502,24.87,1411.64
3492313,24.94,1411.71
3493124,24.94,1411.61
3493935,24.94,1411.66
3494746,24.87,1411.64
3495557,24.87,1411.65
3496368,24.94,1411.66
3497180,24.94,1411.61
3497991,24.94,1411.66
3498802,24.94,1411.62
3499613,24.87,1411.61
3500427,24.87,1411.65
3501238,24.94,1411.66
3502049,24.87,1411.64
3502860,24.94,1411.64
3503671,24.94,1411.67
3504482,24.87,1411.67
3505294,24.87,1411.65
3506105,24.94,1411.61
3506916,24.94,1411.67
3507727,24.87,1411.65
3508538,24.94,1411.64
3509349,24.94,1411.68
3510160,24.94,1411.60
3510971,24.94,1411.63
3511782,24.94,1411.64
3512593,24.94,1411.68
3513404,24.94,1411.69
3514215,24.94,1411.65
3515026,24.94,1411.65
3515837,24.94,1411.60
3516648,24.87,1411.67
3517459,24.94,1411.66
3518283,24.87,1411.66
3519093,24.87,1411.65
3519904,24.94,1411.66
3520714,24.94,1411.63
3521525,24.94,1411.63
3522335,24.87,1411.65
3523146,24.87,1411.61
3523956,24.94,1411.62
3524767,24.94,1411.65
3525577,24.94,1411.64
3526388,24.94,1411.65
3527198,24.94,1411.63
3528009,24.94,1411.65
3528819,24.94,1411.62
3529630,24.87,1411.65
3530440,24.94,1411.65
3531251,24.94,1411.67
3532061,24.94,1411.68
3532872,24.87,1411.62
3533682,24.87,1411.69
3534493,24.94,1411.61
3535303,24.94,1411.62
3536117,24.94,1411.62
3536927,24.87,1411.61
3537738,24.94,1411.61
3538549,24.94,1411.57
3539359,24.94,1411.65
3540170,24.94,1411.66
3540980,24.94,1411.63
3541791,24.87,1411.67
3542601,24.87,1411.64
3543412,24.94,1411.65
3544222,24.94,1411.62
3545033,24.87,1411.65
3545843,24.94,1411.63
3546654,24.94,1411.65
3547465,24.94,1411.65
3548275,24.94,1411.65
3549086,24.94,1411.63
3549896,24.94,1411.67
3550707,24.87,1411.62
3551517,24.94,1411.66
3552328,24.94,1411.66
3553139,24.87,1411.65
3553949,24.87,1411.61
3554763,24.87,1411.68
3555573,24.94,1411.68
3556384,24.94,1411.63
3557194,24.87,1411.66
3558005,24.94,1411.69
3558815,24.87,1411.64
3559626,24.94,1411.65
3560436,24.94,1411.63
3561247,24.94,1411.64
3562057,24.94,1411.62
3562868,24.87,1411.67
3563679,24.87,1411.64
3564489,24.94,1411.67
3565300,24.94,1411.64
3566110,24.94,1411.69
3566921,24.94,1411.65
3567732,24.94,1411.65
3568542,24.87,1411.63
3569353,24.94,1411.63
3570163,24.87,1411.64
3570974,24.94,1411.64
3571784,24.87,1411.60
3572598,24.94,1411.63
3573408,24.87,1411.65
3574219,24.87,1411.68
3575030,24.87,1411.63
3575840,24.94,1411.58
3576651,24.94,1411.64
3577461,24.87,1411.61
3578272,24.94,1411.58
3579083,24.94,1411.66
3579893,24.94,1411.63
3580704,24.94,1411.61
3581514,24.94,1411.60
3582325,24.94,1411.65
3583136,24.94,1411.63
3583946,24.87,1411.59
3584757,24.94,1411.62
3585567,24.87,1411.63
3586378,24.94,1411.64
3587189,24.94,1411.61
3587999,24.94,1411.67
3588810,24.87,1411.64
3589620,24.94,1411.65
3590434,24.94,1411.62
3591245,24.94,1411.62
3592055,24.87,1411.64
3592866,24.94,1411.64
3593676,24.94,1411.64
3594487,24.94,1411.63
3595298,24.94,1411.59
3596108,24.87,1411.67
3596919,24.94,1411.62
3597729,24.94,1411.67
3598540,24.94,1411.61
3599351,24.94,1411.58
3600161,24.87,1411.64
3600972,24.94,1411.64
3601782,24.94,1411.61
3602593,24.87,1411.65
3603404,24.87,1411.66
3604214,24.94,1411.62
3605025,24.94,1411.66
3605835,24.94,1411.61
3606646,24.94,1411.66
3607457,24.87,1411.62
3608270,24.87,1411.66
3609081,24.87,1411.61
3609891,24.87,1411.65
3610702,24.87,1411.64
3611512,24.94,1411.63
3612323,24.87,1411.60
3613134,24.94,1411.65
3613944,24.87,1411.67
3614755,24.94,1411.65
3615565,24.94,1411.63
3616376,24.94,1411.60
3617187,24.87,1411.66
3617997,24.94,1411.68
3618808,24.94,1411.64
3619618,24.94,1411.65
3620429,24.94,1411.66
3621240,24.94,1411.69
3622050,24.87,1411.61
3622861,24.94,1411.64
3623671,24.87,1411.63
3624482,24.94,1411.67
3625293,24.87,1411.64
3626103,24.87,1411.62
3626917,24.94,1411.58
3627727,24.87,1411.63
3628538,24.87,1411.64
3629349,24.94,1411.62
3630159,24.87,1411.57
3630970,24.87,1411.66
3631780,24.87,1411.61
3632591,24.87,1411.64
3633402,24.94,1411.60
3634212,24.94,1411.65
3635023,24.94,1411.59
3635833,24.87,1411.66
3636644,24.94,1411.65
3637454,24.94,1411.62
3638265,24.94,1411.58
3639075,24.94,1411.61
3639886,24.94,1411.67
3640696,24.87,1411.60
3641507,24.94,1411.63
3642317,24.94,1411.57
3643128,24.87,1411.60
3643938,24.94,1411.61
3644751,24.87,1411.56
3645562,24.94,1411.64
3646372,24.87,1411.58
3647183,24.94,1411.64
3647993,24.87,1411.63
3648804,24.94,1411.64
3649614,24.87,1411.61
3650424,24.94,1411.58
3651235,24.94,1411.63
3652045,24.87,1411.63
3652856,24.87,1411.61
3653666,24.87,1411.61
3654477,24.87,1411.61
3655287,24.94,1411.62
3656098,24.87,1411.65
3656908,24.94,1411.67
3657719,24.87,1411.65
3658529,24.94,1411.64
3659340,24.94,1411.60
3660150,24.94,1411.65
3660961,24.87,1411.63
3661771,24.94,1411.64
3662585,24.94,1411.62
3663395,24.94,1411.62
3664206,24.94,1411.64
3665017,24.94,1411.62
3665827,24.87,1411.58
3666638,24.87,1411.65
3667449,24.87,1411.63
3668259,24.87,1411.61
3669070,24.94,1411.61
3669881,24.94,1411.63
3670692,24.87,1411.61
3671502,24.87,1411.62
3672313,24.94,1411.66
3673124,24.87,1411.62
3673935,24.87,1411.64
3674745,24.94,1411.61
3675556,24.87,1411.61
3676367,24.94,1411.67
3677178,24.94,1411.63
3677988,24.94,1411.63
3678799,24.94,1411.62
3679610,24.87,1411.61
3680424,24.87,1411.62
3681235,24.87,1411.64
3682046,24.94,1411.59
3682856,24.94,1411.61
3683667,24.87,1411.61
3684478,24.94,1411.58
3685289,24.87,1411.66
3686100,24.87,1411.61
3686911,24.87,1411.59
3687721,24.87,1411.63
3688532,24.87,1411.65
3689343,24.87,1411.59
3690154,24.87,1411.63
3690965,24.94,1411.59
3691775,24.87,1411.62
3692586,24.87,1411.62
3693397,24.87,1411.63
3694208,24.87,1411.58
3695018,24.87,1411.59
3695829,24.94,1411.59
3696640,24.94,1411.61
3697451,24.87,1411.64
3698261,24.94,1411.61
3699075,24.87,1411.63
3699886,24.94,1411.59
3700697,24.87,1411.64
3701507,24.87,1411.62
3702318,24.87,1411.62
3703129,24.94,1411.60
3703940,24.87,1411.65
3704750,24.87,1411.61
3705561,24.87,1411.61
3706372,24.87,1411.62
3707183,24.94,1411.58
3707994,24.87,1411.60
3708804,24.87,1411.59
3709615,24.87,1411.60
3710426,24.87,1411.57
3711237,24.87,1411.57
3712048,24.94,1411.57
3712858,24.87,1411.64
3713669,24.94,1411.62
3714480,24.87,1411.58
3715291,24.87,1411.63
3716102,24.87,1411.64
3716916,24.94,1411.61
3717726,24.87,1411.63
3718537,24.94,1411.62
3719348,24.87,1411.60
3720159,24.87,1411.62
3720970,24.87,1411.63
3721781,24.87,1411.60
3722591,24.87,1411.66
3723402,24.87,1411.63
3724213,24.94,1411.63
3725024,24.87,1411.60
3725834,24.87,1411.59
3726645,24.87,1411.59
3727456,24.87,1411.59
3728267,24.94,1411.61
3729078,24.87,1411.63
3729888,24.94,1411.65
3730699,24.87,1411.62
3731510,24.87,1411.61
3732321,24.87,1411.63
3733132,24.87,1411.66
3733943,24.87,1411.60
3734757,24.87,1411.64
3735568,24.87,1411.59
3736378,24.87,1411.61
3737189,24.87,1411.61
3738000,24.87,1411.63
3738811,24.87,1411.56
3739622,24.87,1411.59
3740433,24.87,1411.61
3741244,24.87,1411.59
3742054,24.87,1411.55
3742865,24.87,1411.56
3743676,24.87,1411.61
3744487,24.87,1411.65
3745298,24.87,1411.60
3746109,24.87,1411.59
3746920,24.87,1411.62
3747731,24.87,1411.58
3748541,24.87,1411.56
3749352,24.87,1411.59
3750163,24.87,1411.56
3750974,24.94,1411.60
3751785,24.87,1411.57
3752599,24.87,1411.61
3753410,24.87,1411.57
